,nsites,volume,density,density_atomic,energy_per_atom,formation_energy_per_atom,is_stable,band_gap,efermi,is_gap_direct,is_magnetic,ordering,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_formula_units,energy_above_hull,a,b,c,alpha,beta,gamma,crystal_Cubic,crystal_Hexagonal,crystal_Monoclinic,crystal_Orthorhombic,crystal_Tetragonal,crystal_Triclinic,crystal_Trigonal,mean_at_num,std_at_num,mean_grp_num,std_grp_num,mean_mend_num,std_mend_num,mean_row_num,std_row_num,mean_atomic_radius,std_atomic_radius,mean_ionic_radius,std_ionic_radius,mean_van_der_waal_radius,std_van_der_waal_radius,mean_atomic_radius_calculated,std_atomic_radius_calculated,mean_covalent_radius,std_covalent_radius,mean_electron_affinity,std_electron_affinity,mean_electronegativity,std_electronegativity,mean_first_ionization_energy,std_first_ionization_energy,mean_dipole_polarizability,std_dipole_polarizability,mean_atomic_mass,std_atomic_mass,mean_density,std_density,mean_molar_volume,std_molar_volume,mean_boiling_point,std_boiling_point,mean_melting_point,std_melting_point,mean_thermal_conductivity,std_thermal_conductivity,mean_specific_heat,std_specific_heat
1337,20,258.9370759337948,3.0493175697515778,12.94685379668974,-6.3687901235,-3.0077151112528737,0,2.9514,0.09663738,1,1,3,19.9995612,0.0772371477814691,4.9998903,0.0396612264999962,5.195478,5.977207,8.338164,90.0,90.0,90.0,0,0,0,1,0,0,0,17.4,9.499473669630333,7.8,5.1536394906900505,58.8,28.498421008891004,3.2,0.9797958971132712,1.23,0.36551333764994126,0.806,0.29425159302882287,1.888,0.22719154913860676,1.384,0.4825598408487802,110.8,24.019991673603887,0.49184780879999995,1.5199806394896584,1.922,1.0524143670627077,9.0233297992,4.273584139365218,74.3705,51.31090313958624,38.150507032600004,20.91106417263065,4.487110599999999,3.4491839825862343,9.254,2.401887591041679,1740.4060000000002,873.2763453477943,1012.844,632.6955405754019,21.685539999999996,31.800023716443988,1.1686,1.2140752200749343
1338,50,661.7984887208629,2.982710706362964,13.235969774417258,-6.3295171656,-2.968442153352874,0,3.4213,-0.95752863,0,1,3,49.9929305,0.0755410164151739,4.99929305,0.078934184399996,7.029579,8.007542144680913,12.27668264917327,106.02747982033785,93.87285876590576,91.75172212571024,0,0,0,0,0,1,0,17.4,9.499473669630333,7.8,5.1536394906900505,58.8,28.498421008891004,3.2,0.9797958971132712,1.23,0.36551333764994126,0.806,0.29425159302882287,1.888,0.22719154913860676,1.384,0.4825598408487802,110.8,24.019991673603887,0.49184780879999995,1.5199806394896584,1.922,1.0524143670627077,9.0233297992,4.273584139365218,74.3705,51.31090313958624,38.150507032600004,20.91106417263065,4.487110599999999,3.4491839825862343,9.254,2.401887591041679,1740.4060000000002,873.2763453477943,1012.844,632.6955405754019,21.685539999999996,31.800023716443988,1.1686,1.2140752200749343
1339,20,239.3035514208172,3.2994971048989323,11.965177571040858,-6.362736642,-3.001661629752874,0,3.4012,0.0779682,0,1,3,19.9994274,0.0835734667590906,4.99985685,0.0457147079999966,6.208448,6.208448,6.208448,90.0,90.0,90.0,1,0,0,0,0,0,0,17.4,9.499473669630333,7.8,5.1536394906900505,58.8,28.498421008891004,3.2,0.9797958971132712,1.23,0.36551333764994126,0.806,0.29425159302882287,1.888,0.22719154913860676,1.384,0.4825598408487802,110.8,24.019991673603887,0.49184780879999995,1.5199806394896584,1.922,1.0524143670627077,9.0233297992,4.273584139365218,74.3705,51.31090313958624,38.150507032600004,20.91106417263065,4.487110599999999,3.4491839825862343,9.254,2.401887591041679,1740.4060000000002,873.2763453477943,1012.844,632.6955405754019,21.685539999999996,31.800023716443988,1.1686,1.2140752200749343
1340,20,215.82661626550947,3.658405940691196,10.791330813275474,-6.3694095065,-3.008334494252874,0,3.7722,0.38769938,0,1,3,20.0024638,0.0926783922488642,5.00061595,0.0390418434999961,5.123617,5.45322,7.724588,90.0,90.0,90.0,0,0,0,1,0,0,0,17.4,9.499473669630333,7.8,5.1536394906900505,58.8,28.498421008891004,3.2,0.9797958971132712,1.23,0.36551333764994126,0.806,0.29425159302882287,1.888,0.22719154913860676,1.384,0.4825598408487802,110.8,24.019991673603887,0.49184780879999995,1.5199806394896584,1.922,1.0524143670627077,9.0233297992,4.273584139365218,74.3705,51.31090313958624,38.150507032600004,20.91106417263065,4.487110599999999,3.4491839825862343,9.254,2.401887591041679,1740.4060000000002,873.2763453477943,1012.844,632.6955405754019,21.685539999999996,31.800023716443988,1.1686,1.2140752200749343
1341,40,553.9437556390793,2.850763699625378,13.848593890976982,-6.35977178375,-2.998696771502874,0,3.5986,-1.04720752,0,1,3,40.0004134,0.0722102433555766,5.000051675,0.0486795662499961,5.890761,9.339731,10.068387,90.0,90.0,90.0,0,0,0,1,0,0,0,17.4,9.499473669630333,7.8,5.1536394906900505,58.8,28.498421008891004,3.2,0.9797958971132712,1.23,0.36551333764994126,0.806,0.29425159302882287,1.888,0.22719154913860676,1.384,0.4825598408487802,110.8,24.019991673603887,0.49184780879999995,1.5199806394896584,1.922,1.0524143670627077,9.0233297992,4.273584139365218,74.3705,51.31090313958624,38.150507032600004,20.91106417263065,4.487110599999999,3.4491839825862343,9.254,2.401887591041679,1740.4060000000002,873.2763453477943,1012.844,632.6955405754019,21.685539999999996,31.800023716443988,1.1686,1.2140752200749343
1342,80,1054.1474032690624,2.996094749771859,13.17684254086328,-6.3698282155,-3.008753203252874,0,3.7601,-0.85983435,0,1,3,79.99964,0.0758903733499789,4.9999775,0.0386231344999963,5.739886,9.314545,19.7168,90.0,90.0,90.0,0,0,0,1,0,0,0,17.4,9.499473669630333,7.8,5.1536394906900505,58.8,28.498421008891004,3.2,0.9797958971132712,1.23,0.36551333764994126,0.806,0.29425159302882287,1.888,0.22719154913860676,1.384,0.4825598408487802,110.8,24.019991673603887,0.49184780879999995,1.5199806394896584,1.922,1.0524143670627077,9.0233297992,4.273584139365218,74.3705,51.31090313958624,38.150507032600004,20.91106417263065,4.487110599999999,3.4491839825862343,9.254,2.401887591041679,1740.4060000000002,873.2763453477943,1012.844,632.6955405754019,21.685539999999996,31.800023716443988,1.1686,1.2140752200749343
1343,40,483.01332597530217,3.2693978929492,12.075333149382557,-6.38721514075,-3.026140128502874,0,3.5243,0.03019416,0,1,3,40.0001332,0.0828137259344379,5.00001665,0.0212362092499969,5.035124,8.902549,10.775429,90.0,90.0,90.0,0,0,0,1,0,0,0,17.4,9.499473669630333,7.8,5.1536394906900505,58.8,28.498421008891004,3.2,0.9797958971132712,1.23,0.36551333764994126,0.806,0.29425159302882287,1.888,0.22719154913860676,1.384,0.4825598408487802,110.8,24.019991673603887,0.49184780879999995,1.5199806394896584,1.922,1.0524143670627077,9.0233297992,4.273584139365218,74.3705,51.31090313958624,38.150507032600004,20.91106417263065,4.487110599999999,3.4491839825862343,9.254,2.401887591041679,1740.4060000000002,873.2763453477943,1012.844,632.6955405754019,21.685539999999996,31.800023716443988,1.1686,1.2140752200749343
1344,20,262.5736035238223,3.007085878049365,13.128680176191116,-6.3499353415,-2.988860329252874,0,2.9856000000000003,-0.38175689,0,1,1,1e-07,3.808455939895244e-10,2.5e-08,0.0585160084999962,6.672620233066242,6.672620233066242,5.929779908883381,88.39624879947159,88.39624879947159,84.4101681822443,0,0,1,0,0,0,0,17.4,9.499473669630333,7.8,5.1536394906900505,58.8,28.498421008891004,3.2,0.9797958971132712,1.23,0.36551333764994126,0.806,0.29425159302882287,1.888,0.22719154913860676,1.384,0.4825598408487802,110.8,24.019991673603887,0.49184780879999995,1.5199806394896584,1.922,1.0524143670627077,9.0233297992,4.273584139365218,74.3705,51.31090313958624,38.150507032600004,20.91106417263065,4.487110599999999,3.4491839825862343,9.254,2.401887591041679,1740.4060000000002,873.2763453477943,1012.844,632.6955405754019,21.685539999999996,31.800023716443988,1.1686,1.2140752200749343
1345,40,496.5098535132229,3.180526507250842,12.412746337830573,-6.3812011042500005,-3.0201260920028745,0,3.4757,-0.27841273,1,1,3,40.0073808,0.0805772141618424,5.0009226,0.0272502457499959,5.465863,9.035989,10.052948,90.0,90.0,90.0,0,0,0,1,0,0,0,17.4,9.499473669630333,7.8,5.1536394906900505,58.8,28.498421008891004,3.2,0.9797958971132712,1.23,0.36551333764994126,0.806,0.29425159302882287,1.888,0.22719154913860676,1.384,0.4825598408487802,110.8,24.019991673603887,0.49184780879999995,1.5199806394896584,1.922,1.0524143670627077,9.0233297992,4.273584139365218,74.3705,51.31090313958624,38.150507032600004,20.91106417263065,4.487110599999999,3.4491839825862343,9.254,2.401887591041679,1740.4060000000002,873.2763453477943,1012.844,632.6955405754019,21.685539999999996,31.800023716443988,1.1686,1.2140752200749343
1346,30,400.6969412754181,2.9557801436858315,13.356564709180605,-6.342207005333334,-2.9811319930862075,0,3.5293,-0.83609695,0,1,3,29.9980996,0.0748648080629616,4.999683266666667,0.0662443446666625,7.130119,7.274539050538735,7.966696266798238,95.14485351449468,103.13989847447662,89.95698015022933,0,0,0,0,0,1,0,17.4,9.499473669630333,7.8,5.1536394906900505,58.8,28.498421008891004,3.2,0.9797958971132712,1.23,0.36551333764994126,0.806,0.29425159302882287,1.888,0.22719154913860676,1.384,0.4825598408487802,110.8,24.019991673603887,0.49184780879999995,1.5199806394896584,1.922,1.0524143670627077,9.0233297992,4.273584139365218,74.3705,51.31090313958624,38.150507032600004,20.91106417263065,4.487110599999999,3.4491839825862343,9.254,2.401887591041679,1740.4060000000002,873.2763453477943,1012.844,632.6955405754019,21.685539999999996,31.800023716443988,1.1686,1.2140752200749343
1348,30,373.182076422699,3.1737110045874872,12.4394025474233,-6.332929426999999,-2.971854414752873,0,3.2808,2.88215348,0,1,3,29.995905,0.0803787397496121,4.9993175,0.0755219229999974,6.578328,6.763391672532502,8.92642598847988,90.5661266322616,107.65830156468472,98.91742472846072,0,0,0,0,0,1,0,17.4,9.499473669630333,7.8,5.1536394906900505,58.8,28.498421008891004,3.2,0.9797958971132712,1.23,0.36551333764994126,0.806,0.29425159302882287,1.888,0.22719154913860676,1.384,0.4825598408487802,110.8,24.019991673603887,0.49184780879999995,1.5199806394896584,1.922,1.0524143670627077,9.0233297992,4.273584139365218,74.3705,51.31090313958624,38.150507032600004,20.91106417263065,4.487110599999999,3.4491839825862343,9.254,2.401887591041679,1740.4060000000002,873.2763453477943,1012.844,632.6955405754019,21.685539999999996,31.800023716443988,1.1686,1.2140752200749343
1349,10,127.30875709250624,3.101048950353377,12.730875709250624,-6.3331525740000005,-2.9720775617528745,0,2.9983,-0.1786243,0,1,3,9.9999694,0.0785489516069482,4.9999847,0.0752987759999959,6.41693580986377,6.41693580986377,3.242471,90.0,90.0,107.53874795931192,0,0,0,1,0,0,0,17.4,9.499473669630333,7.8,5.1536394906900505,58.8,28.498421008891004,3.2,0.9797958971132712,1.23,0.36551333764994126,0.806,0.29425159302882287,1.888,0.22719154913860676,1.384,0.4825598408487802,110.8,24.019991673603887,0.49184780879999995,1.5199806394896584,1.922,1.0524143670627077,9.0233297992,4.273584139365218,74.3705,51.31090313958624,38.150507032600004,20.91106417263065,4.487110599999999,3.4491839825862343,9.254,2.401887591041679,1740.4060000000002,873.2763453477943,1012.844,632.6955405754019,21.685539999999996,31.800023716443988,1.1686,1.2140752200749343
1350,30,359.9885776407317,3.2900267847929627,11.999619254691057,-6.3547667836666655,-2.9936917714195395,0,3.2825,-0.55087066,1,1,3,29.9970997,0.083327920837358,4.999516616666667,0.0536845663333309,12.143578690820016,12.143578690820016,12.143578737542285,28.48385005044717,28.48385005044717,28.483849465398883,0,0,0,0,0,0,1,17.4,9.499473669630333,7.8,5.1536394906900505,58.8,28.498421008891004,3.2,0.9797958971132712,1.23,0.36551333764994126,0.806,0.29425159302882287,1.888,0.22719154913860676,1.384,0.4825598408487802,110.8,24.019991673603887,0.49184780879999995,1.5199806394896584,1.922,1.0524143670627077,9.0233297992,4.273584139365218,74.3705,51.31090313958624,38.150507032600004,20.91106417263065,4.487110599999999,3.4491839825862343,9.254,2.401887591041679,1740.4060000000002,873.2763453477943,1012.844,632.6955405754019,21.685539999999996,31.800023716443988,1.1686,1.2140752200749343
1351,60,803.4280426128704,2.948296548887614,13.390467376881173,-6.342484478666667,-2.981409466419541,0,3.5182,-0.98334917,0,1,2,20.0000001,0.024893330876225,1.666666675,0.0659668713333294,7.165301,7.242488,15.56412024927683,84.10873549456319,90.0,90.0,0,0,1,0,0,0,0,17.4,9.499473669630333,7.8,5.1536394906900505,58.8,28.498421008891004,3.2,0.9797958971132712,1.23,0.36551333764994126,0.806,0.29425159302882287,1.888,0.22719154913860676,1.384,0.4825598408487802,110.8,24.019991673603887,0.49184780879999995,1.5199806394896584,1.922,1.0524143670627077,9.0233297992,4.273584139365218,74.3705,51.31090313958624,38.150507032600004,20.91106417263065,4.487110599999999,3.4491839825862343,9.254,2.401887591041679,1740.4060000000002,873.2763453477943,1012.844,632.6955405754019,21.685539999999996,31.800023716443988,1.1686,1.2140752200749343
1352,10,178.23643141457626,2.214983123367355,17.823643141457627,-6.31590179,-2.9548267777528734,0,3.7715,-2.28013571,0,1,3,10.0,0.0561052525605166,5.0,0.0925495599999965,5.907202868375607,5.907202868375607,5.897964,90.0,90.0,120.00000972562948,0,1,0,0,0,0,0,17.4,9.499473669630333,7.8,5.1536394906900505,58.8,28.498421008891004,3.2,0.9797958971132712,1.23,0.36551333764994126,0.806,0.29425159302882287,1.888,0.22719154913860676,1.384,0.4825598408487802,110.8,24.019991673603887,0.49184780879999995,1.5199806394896584,1.922,1.0524143670627077,9.0233297992,4.273584139365218,74.3705,51.31090313958624,38.150507032600004,20.91106417263065,4.487110599999999,3.4491839825862343,9.254,2.401887591041679,1740.4060000000002,873.2763453477943,1012.844,632.6955405754019,21.685539999999996,31.800023716443988,1.1686,1.2140752200749343
1356,10,92.80084348909156,2.467377582518516,9.280084348909154,-6.404979223999999,-1.384180868166665,1,2.7310000000000003,0.16669918,0,0,0,0.0,0.0,0.0,0.0,5.6282986995685285,5.628299004691612,5.628298959259521,48.854243759612274,48.85424110580716,48.85424759798176,0,0,0,0,0,0,1,6.8,1.9390719429665317,12.8,5.912698199637793,83.0,35.50211261319529,2.0,0.0,0.78,0.3355592347112503,0.9960000000000001,0.37489198444351945,1.586,0.11757550765359256,0.734,0.46902451961491304,78.6,27.375901811629877,0.9862730240000002,0.6209184394195998,2.868,0.9566274091829066,12.1560019992,3.400701938756006,37.4825,63.32022366511351,13.7888,3.510231468151353,0.1078138,0.2130931093511942,15.728,2.0055363372424844,392.592,611.2242300956335,136.228,158.76315610367539,17.021114,33.9894430012412,1.4751999999999998,1.0544591789159026
1357,10,117.21291827347063,4.189015426462623,11.721291827347065,-8.249632965,-2.8762291501666666,0,3.684,0.37990423,1,0,0,1.21e-05,1.0323094227352458e-07,6.05e-06,0.0207068710000033,5.726535083561874,5.726535083561874,5.726535643627218,54.959488575528674,54.959488575528674,54.95949491702538,0,0,0,0,0,0,1,13.6,13.836184445142381,10.8,6.493073232299171,73.6,35.97554725087584,2.6,1.2000000000000002,0.9399999999999998,0.4164132562731403,1.108,0.18659046063504964,1.7120000000000002,0.26125849268492696,1.018,0.6661651446901136,93.8,37.981047905501505,1.183754424,0.35262837473975905,2.58,1.0713729509372543,10.6009459992,3.7203932448034,55.6025,65.05842393572105,29.568673999999998,31.862607485846222,1.8215848000000001,3.3805089916944997,15.186000000000002,2.751185926105322,1380.52,1911.739771412417,673.618,1049.622568972295,27.815948,35.418546847084734,1.3202,1.158833965674117
1358,40,486.2850493830286,4.038838730092428,12.157126234575715,-8.257009209,-2.883605394166665,0,3.1296,0.05093662,0,0,0,0.0,0.0,0.0,0.0133306270000037,6.186678614162385,8.26576876,9.509339252859911,90.0,89.9408803790502,90.0,0,0,1,0,0,0,0,13.6,13.836184445142381,10.8,6.493073232299171,73.6,35.97554725087584,2.6,1.2000000000000002,0.9399999999999998,0.4164132562731403,1.108,0.18659046063504964,1.7120000000000002,0.26125849268492696,1.018,0.6661651446901136,93.8,37.981047905501505,1.183754424,0.35262837473975905,2.58,1.0713729509372543,10.6009459992,3.7203932448034,55.6025,65.05842393572105,29.568673999999998,31.862607485846222,1.8215848000000001,3.3805089916944997,15.186000000000002,2.751185926105322,1380.52,1911.739771412417,673.618,1049.622568972295,27.815948,35.418546847084734,1.3202,1.158833965674117
1359,40,429.06236195769645,4.577485851594526,10.726559048942413,-8.270339836,-2.896936021166665,1,3.3358000000000003,0.92710072,0,0,0,0.0,0.0,0.0,0.0,5.153943290372108,5.5315293056284185,17.212470286130525,87.57036456897116,98.6306951709782,117.77099082815346,0,0,0,0,0,0,1,13.6,13.836184445142381,10.8,6.493073232299171,73.6,35.97554725087584,2.6,1.2000000000000002,0.9399999999999998,0.4164132562731403,1.108,0.18659046063504964,1.7120000000000002,0.26125849268492696,1.018,0.6661651446901136,93.8,37.981047905501505,1.183754424,0.35262837473975905,2.58,1.0713729509372543,10.6009459992,3.7203932448034,55.6025,65.05842393572105,29.568673999999998,31.862607485846222,1.8215848000000001,3.3805089916944997,15.186000000000002,2.751185926105322,1380.52,1911.739771412417,673.618,1049.622568972295,27.815948,35.418546847084734,1.3202,1.158833965674117
1360,10,111.44215867790756,4.405933343837936,11.144215867790756,-8.237331804,-2.8639279891666662,0,2.3058,1.08029016,0,0,0,8.01e-05,7.187585106952808e-07,4.005e-05,0.0330080320000032,5.543736002967854,5.543736002967854,5.543735554117368,56.75262760283625,56.75262760283625,56.752631020133535,0,0,0,0,0,0,1,13.6,13.836184445142381,10.8,6.493073232299171,73.6,35.97554725087584,2.6,1.2000000000000002,0.9399999999999998,0.4164132562731403,1.108,0.18659046063504964,1.7120000000000002,0.26125849268492696,1.018,0.6661651446901136,93.8,37.981047905501505,1.183754424,0.35262837473975905,2.58,1.0713729509372543,10.6009459992,3.7203932448034,55.6025,65.05842393572105,29.568673999999998,31.862607485846222,1.8215848000000001,3.3805089916944997,15.186000000000002,2.751185926105322,1380.52,1911.739771412417,673.618,1049.622568972295,27.815948,35.418546847084734,1.3202,1.158833965674117
1361,50,559.9273656950107,4.384557291808807,11.198547313900214,-8.2602834186,-2.8868796037666677,0,2.9621,0.96004859,0,0,0,9.36e-05,1.671645390716327e-07,9.36e-06,0.010056417400003,5.249953,5.583396531074969,21.726704130115845,94.76912965703472,90.0166059024178,117.97801421416206,0,0,0,0,0,1,0,13.6,13.836184445142381,10.8,6.493073232299171,73.6,35.97554725087584,2.6,1.2000000000000002,0.9399999999999998,0.4164132562731403,1.108,0.18659046063504964,1.7120000000000002,0.26125849268492696,1.018,0.6661651446901136,93.8,37.981047905501505,1.183754424,0.35262837473975905,2.58,1.0713729509372543,10.6009459992,3.7203932448034,55.6025,65.05842393572105,29.568673999999998,31.862607485846222,1.8215848000000001,3.3805089916944997,15.186000000000002,2.751185926105322,1380.52,1911.739771412417,673.618,1049.622568972295,27.815948,35.418546847084734,1.3202,1.158833965674117
1362,70,778.319584001562,4.415984295457482,11.118851200022316,-8.263480592857142,-2.890076778023809,0,3.0231000000000003,1.01961923,1,0,0,2.71e-05,3.481860222592782e-08,1.935714285714286e-06,0.0068592431428609,5.229927,5.579610663594549,30.29218475021899,87.37851115650449,85.05839620940837,62.10405718365555,0,0,0,0,0,1,0,13.6,13.836184445142381,10.8,6.493073232299171,73.6,35.97554725087584,2.6,1.2000000000000002,0.9399999999999998,0.4164132562731403,1.108,0.18659046063504964,1.7120000000000002,0.26125849268492696,1.018,0.6661651446901136,93.8,37.981047905501505,1.183754424,0.35262837473975905,2.58,1.0713729509372543,10.6009459992,3.7203932448034,55.6025,65.05842393572105,29.568673999999998,31.862607485846222,1.8215848000000001,3.3805089916944997,15.186000000000002,2.751185926105322,1380.52,1911.739771412417,673.618,1049.622568972295,27.815948,35.418546847084734,1.3202,1.158833965674117
1363,60,669.8987539597193,4.397739687610721,11.164979232661988,-8.262324550333334,-2.8889207355000006,0,2.9835000000000003,1.1051803,0,0,0,5.53e-05,8.254978781961604e-08,4.608333333333334e-06,0.0080152856666693,5.239596,5.584106865434615,25.95779793385383,93.00711374269756,90.00677851564079,117.9196564710306,0,0,0,0,0,1,0,13.6,13.836184445142381,10.8,6.493073232299171,73.6,35.97554725087584,2.6,1.2000000000000002,0.9399999999999998,0.4164132562731403,1.108,0.18659046063504964,1.7120000000000002,0.26125849268492696,1.018,0.6661651446901136,93.8,37.981047905501505,1.183754424,0.35262837473975905,2.58,1.0713729509372543,10.6009459992,3.7203932448034,55.6025,65.05842393572105,29.568673999999998,31.862607485846222,1.8215848000000001,3.3805089916944997,15.186000000000002,2.751185926105322,1380.52,1911.739771412417,673.618,1049.622568972295,27.815948,35.418546847084734,1.3202,1.158833965674117
